Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
1112,0,-1.015084,0.363516,-0.573703,-1885.982178,-658.730591,468.922424
1113,0,-1.024904,0.364298,-0.57803,-1885.899048,-658.70929,468.979279
1114,0,-1.024581,0.364396,-0.577413,-1885.706665,-658.718323,468.963104
1115,0,-1.019868,0.365096,-0.574536,-1885.562622,-658.683899,468.909149
1116,0,-1.00772,0.366298,-0.56766,-1885.370972,-658.654175,468.792542
1117,0,-1.016133,0.366118,-0.571755,-1885.233154,-658.593323,468.807709
1118,0,-1.022954,0.366207,-0.575554,-1885.054932,-658.614563,468.734863
1119,0,-1.011235,0.366942,-0.568619,-1884.920166,-658.583984,468.621307
1120,0,-1.021499,0.367058,-0.57446,-1884.950317,-658.57251,468.674194
1121,0,-1.029981,0.366736,-0.578888,-1884.847534,-658.650635,468.696442
1122,0,-1.0169,0.368015,-0.572667,-1884.797485,-658.701904,468.707245
1123,0,-1.031339,0.367922,-0.580455,-1884.639282,-658.814148,468.871033
1124,0,-1.010109,0.370288,-0.569898,-1884.581909,-658.931091,469.009674
1125,0,-1.016968,0.370613,-0.574306,-1884.512451,-659.074585,469.247803
1126,0,-1.026925,0.370788,-0.580498,-1884.375366,-659.183716,469.409088
1127,0,-1.015944,0.37157,-0.576206,-1884.04834,-659.32605,469.382965
1128,0,-1.009445,0.371478,-0.573928,-1883.949341,-659.40387,469.356842
1129,0,-1.002155,0.371316,-0.570836,-1883.911499,-659.454529,469.350159
1130,0,-0.99928,0.370941,-0.570122,-1883.95166,-659.534668,469.421753
1131,0,-0.999269,0.370159,-0.570137,-1884.042358,-659.656677,469.336945
1132,0,-0.989315,0.370082,-0.56469,-1884.171997,-659.624878,469.247894
1133,0,-0.996482,0.369273,-0.568278,-1884.267334,-659.655762,469.294952
1134,0,-1.007652,0.368009,-0.574543,-1884.471802,-659.583008,469.280914
1135,0,-0.996654,0.368003,-0.568934,-1884.404053,-659.594238,469.224426
1136,0,-0.985583,0.369035,-0.563242,-1884.535889,-659.507141,469.262909
1137,0,-0.996036,0.368628,-0.569941,-1884.651978,-659.398315,469.281616
1138,0,-1.004917,0.367514,-0.575314,-1884.733521,-659.347839,469.264038
1139,0,-1.013939,0.366351,-0.580521,-1884.838013,-659.31073,469.298065
1140,0,-1.008392,0.366407,-0.577524,-1884.871704,-659.229614,469.34137
1141,0,-1.013137,0.365386,-0.579171,-1884.986206,-659.249756,469.41333
1142,0,-1.005281,0.3656,-0.574811,-1885.095459,-659.183289,469.400787
1143,0,-0.992817,0.366429,-0.568204,-1885.159546,-659.05835,469.371552
1144,0,-1.003603,0.365327,-0.573885,-1885.097168,-659.081848,469.332642
1145,0,-1.026237,0.363563,-0.586316,-1885.174805,-659.001953,469.314362
1146,0,-1.017278,0.363492,-0.581111,-1885.272583,-659.077759,469.260162
1147,0,-1.028969,0.363141,-0.586895,-1885.296387,-659.10968,469.265472
1148,0,-1.036071,0.362738,-0.590481,-1885.363159,-659.158203,469.194031
1149,0,-1.030352,0.362689,-0.586853,-1885.344604,-659.244812,469.15387
1150,0,-1.015716,0.363324,-0.57772,-1885.48584,-659.285461,469.038544
1151,0,-1.027597,0.362666,-0.583156,-1885.459961,-659.317932,468.917877
1152,0,-1.039936,0.361319,-0.589099,-1885.62439,-659.297241,468.609772
1153,0,-1.034952,0.359958,-0.584738,-1885.651123,-659.412048,468.167358
1154,0,-1.025806,0.359211,-0.577884,-1885.799927,-659.512512,467.638153
1155,0,-1.009997,0.359521,-0.567361,-1885.928223,-659.751465,467.034515
1156,0,-0.995672,0.360641,-0.557169,-1886.032837,-660.152283,466.157288
1157,0,-1.020804,0.360262,-0.56807,-1886.456055,-660.573608,465.087677
1158,0,-1.001511,0.362009,-0.555277,-1886.512451,-661.333191,463.539856
1159,0,-1.004957,0.363012,-0.556059,-1886.567261,-661.93396,461.882904
1160,0,-1.026784,0.363172,-0.56734,-1886.741455,-662.452454,460.387939
1161,0,-1.019296,0.365619,-0.564783,-1886.483276,-662.939453,458.934387
1162,0,-0.995104,0.368351,-0.554213,-1886.151611,-663.419983,457.99115
1163,0,-0.982018,0.370033,-0.55119,-1885.623657,-663.882568,457.67041
1164,0,-0.996273,0.371727,-0.562757,-1885.058228,-664.181641,458.225098
1165,0,-1.006609,0.374137,-0.572145,-1884.603027,-664.463135,458.997345
1166,0,-1.02749,0.37688,-0.586034,-1884.104126,-664.739563,459.181702
1167,0,-1.003155,0.380775,-0.57505,-1883.690796,-664.896118,459.06131
1168,0,-0.985813,0.385023,-0.56793,-1883.19873,-665.057434,458.947693
1169,0,-0.968385,0.388434,-0.560952,-1882.626709,-665.056152,458.807617
1170,0,-0.963759,0.391144,-0.558822,-1882.172363,-664.810547,458.719849
1171,0,-0.952392,0.393386,-0.551584,-1881.756104,-664.738281,458.636841
1172,0,-0.94173,0.394895,-0.543737,-1881.294556,-664.618042,458.58197
1173,0,-0.936502,0.395427,-0.538147,-1880.952393,-664.307983,458.632812
1174,0,-0.943341,0.396215,-0.538414,-1880.577759,-663.9245,458.637665
1175,0,-0.917924,0.398153,-0.520695,-1880.265869,-663.438782,458.342682
1176,0,-0.932888,0.397924,-0.523458,-1879.837891,-662.998962,457.909851
1177,0,-0.922661,0.398605,-0.513176,-1879.424194,-662.468384,457.522125
1178,0,-0.926778,0.399455,-0.510571,-1878.900879,-661.909668,457.509338
1179,0,-0.935709,0.400423,-0.510815,-1878.401001,-661.345886,457.419861
1180,0,-0.923709,0.40252,-0.499956,-1877.762695,-660.827698,457.179779
1181,0,-0.903016,0.405383,-0.484505,-1877.131592,-660.253418,456.760803
1182,0,-0.887682,0.409276,-0.472893,-1876.361206,-659.727295,456.444366
1183,0,-0.852628,0.413274,-0.451759,-1875.470459,-659.083557,456.040894
1184,0,-0.86881,0.415864,-0.457259,-1874.671631,-658.507324,455.777985
1185,0,-0.855254,0.420447,-0.447075,-1873.530762,-658.003906,455.36145
1186,0,-0.842044,0.426017,-0.438142,-1872.512817,-657.467285,455.067749
1187,0,-0.863124,0.428885,-0.446862,-1871.440552,-656.844849,454.721222
1188,0,-0.827723,0.435375,-0.426656,-1870.000977,-656.457275,454.353729
1189,0,-0.847785,0.439633,-0.433834,-1868.858398,-656.028931,453.957397
1190,0,-0.830857,0.44528,-0.423354,-1867.423462,-655.676941,453.46637
1191,0,-0.880168,0.447934,-0.444671,-1866.131348,-655.212158,453.133606
1192,0,-0.838655,0.456534,-0.420813,-1864.616455,-654.848999,452.798737
1193,0,-0.787819,0.464437,-0.392612,-1863.122559,-654.553345,452.452209
1194,0,-0.802458,0.470535,-0.395695,-1861.401001,-654.494873,452.113068
1195,0,-0.792017,0.484469,-0.392118,-1860.099243,-653.762512,452.013336
1196,0,-0.759183,0.494757,-0.372506,-1858.220581,-653.682617,451.80426
1197,0,-0.708639,0.505305,-0.343889,-1856.506958,-653.596497,451.491058
1198,0,-0.735723,0.504457,-0.346774,-1854.536011,-654.026794,450.857025
1199,0,-0.711087,0.514404,-0.330315,-1852.353516,-654.243774,450.38031
1200,0,-0.72985,0.523049,-0.333871,-1850.289185,-654.448242,450.141296
1201,0,-0.751728,0.531908,-0.338637,-1848.050293,-654.693115,449.739716
1202,0,-0.718301,0.544421,-0.319316,-1845.606812,-655.01825,449.383942
1203,0,-0.765619,0.552826,-0.334057,-1843.141968,-655.352661,448.955109
1204,0,-0.730051,0.566864,-0.31416,-1840.175903,-655.870483,448.394409
1205,0,-0.685122,0.582505,-0.291973,-1837.323242,-656.292908,447.87439
1206,0,-0.671245,0.597277,-0.282321,-1834.307739,-656.67804,447.289185
1207,0,-0.622934,0.614507,-0.259609,-1830.966797,-657.16449,446.487
1208,0,-0.497366,0.635052,-0.208156,-1827.295776,-657.892273,445.392761
1209,0,-0.396652,0.65533,-0.165259,-1823.682617,-658.654724,444.58905
1210,0,-0.267483,0.674992,-0.11643,-1820.17334,-659.086853,443.71817
1211,0,-0.222502,0.692829,-0.099549,-1816.06311,-659.623291,442.565277
1212,0,-0.303973,0.711018,-0.125931,-1811.955322,-660.095215,441.143616
1213,0,-0.232335,0.73172,-0.099727,-1807.33313,-660.897095,439.554016
1214,0,-0.294293,0.754103,-0.125152,-1803.833862,-661.015625,438.775452
1215,0,-0.193163,0.77561,-0.092497,-1798.915771,-661.740295,436.833252
1216,0,-0.172322,0.794348,-0.083903,-1794.048706,-662.350647,434.860535
1217,0,-0.138613,0.813527,-0.072426,-1789.524414,-663.000671,433.295868
1218,0,-0.167382,0.830405,-0.078162,-1785.238159,-663.486633,432.163086
1219,0,-0.107305,0.844272,-0.059342,-1781.296143,-663.891052,431.965607
1220,0,-0.198593,0.856982,-0.080067,-1777.484375,-664.396973,432.358643
1221,0,-0.162801,0.868113,-0.067823,-1774.175903,-664.768555,433.54599
1222,0,-0.145197,0.879621,-0.060777,-1771.270874,-665.16687,435.261749
1223,0,-0.200771,0.892034,-0.071013,-1768.729858,-665.627991,437.515045
1224,0,-0.2928,0.904111,-0.090151,-1766.812134,-665.721619,440.168884
1225,0,-1.429677,0.793834,-0.347638,-1767.768799,-665.092041,443.822601
1226,0,-1.283851,0.83271,-0.304803,-1765.768433,-665.492432,446.102539
1227,0,-1.178641,0.861377,-0.273132,-1763.876709,-665.985596,448.26236
1228,0,-0.626189,0.937069,-0.147083,-1759.419312,-667.14325,449.036774
1229,0,-0.498894,0.954518,-0.117294,-1757.633423,-667.462463,450.321533
1230,0,-0.450716,0.964392,-0.106075,-1755.59668,-667.862061,450.96283
1231,0,-0.461783,0.970743,-0.106084,-1753.495239,-668.212463,451.111969
1232,0,-0.405382,0.979875,-0.09401,-1751.679443,-668.316895,450.884491
1233,0,-0.389103,0.987782,-0.090111,-1749.776367,-668.60376,450.283234
1234,0,-0.52818,0.987677,-0.115495,-1747.909302,-668.804932,449.364685
1235,0,-0.432175,0.999767,-0.096773,-1746.211914,-669.015625,448.321991
1236,0,-0.457696,1.006239,-0.10093,-1744.642822,-669.197754,447.174744
1237,0,-0.537485,1.008584,-0.114502,-1742.957886,-669.419922,446.065826
1238,0,-0.473899,1.018508,-0.102957,-1741.449463,-669.576172,445.07428
1239,0,-0.462972,1.024597,-0.101766,-1740.054321,-669.665161,444.550262
1240,0,-0.437669,1.031867,-0.098605,-1738.87085,-669.688354,444.393341
1241,0,-0.509199,1.033487,-0.110494,-1737.709717,-669.773499,444.660278
1242,0,-0.581372,1.034155,-0.122197,-1736.508667,-669.942566,444.999603
1243,0,-0.601837,1.036971,-0.124873,-1735.55603,-669.946167,445.605042
1244,0,-0.548063,1.043592,-0.115318,-1734.768433,-669.79834,446.362793
1245,0,-0.475459,1.051548,-0.103507,-1733.741089,-669.849243,446.960449
1246,0,-0.515737,1.054375,-0.107589,-1732.839722,-669.740173,447.467468
1247,0,-0.578653,1.054193,-0.116136,-1732.183594,-669.612915,447.994873
1248,0,-0.645033,1.052016,-0.124664,-1731.456909,-669.539856,448.388184
1249,0,-0.677459,1.05198,-0.128067,-1730.72998,-669.349915,448.676117
1250,0,-0.692277,1.053822,-0.128956,-1730.141846,-669.244751,448.749512
1251,0,-0.625437,1.062025,-0.117705,-1729.775024,-668.911987,448.659332
1252,0,-0.542879,1.070618,-0.104601,-1729.222412,-668.784302,448.415283
1253,0,-0.565082,1.071295,-0.106021,-1728.617554,-668.541077,448.213776
1254,0,-0.552143,1.074506,-0.103365,-1728.078369,-668.420654,447.996918
1255,0,-1.050764,1.018961,-0.176231,-1727.759888,-667.975952,447.625916
1256,0,-1.031613,1.02435,-0.172713,-1727.205566,-667.952393,447.363953
1257,0,-1.015756,1.028596,-0.169029,-1726.741943,-667.844238,447.222961
1258,0,-0.587847,1.080242,-0.105129,-1725.97998,-668.003906,447.154816
1259,0,-0.607182,1.08098,-0.107102,-1725.50708,-667.946838,447.084534
1260,0,-0.560783,1.086114,-0.100059,-1725.010864,-667.87085,447.034851
1261,0,-0.580857,1.086325,-0.102653,-1724.593628,-667.711304,447.078552
1262,0,-0.591402,1.087462,-0.103596,-1724.15564,-667.74115,447.108063
1263,0,-0.581973,1.089901,-0.101506,-1723.854004,-667.591003,447.122192
1264,0,-0.580273,1.091926,-0.100617,-1723.476074,-667.579834,447.180786
1265,0,-0.55321,1.095692,-0.097158,-1723.163208,-667.531189,447.179352
1266,0,-0.521747,1.099244,-0.092751,-1722.859619,-667.468506,447.188354
1267,0,-0.541281,1.099569,-0.09511,-1722.431763,-667.458862,447.151031
1268,0,-0.554149,1.100291,-0.096665,-1722.040283,-667.480347,447.132904
1269,0,-0.567712,1.100681,-0.098019,-1721.623657,-667.634644,447.048706
1270,0,-1.947538,0.809988,-0.271591,-1724.46875,-666.456177,448.646423
1271,0,-1.907803,0.82605,-0.265439,-1724.100342,-666.479492,448.623138
1272,0,-1.819449,0.858527,-0.25365,-1723.404907,-666.703308,448.406281
1273,0,-0.506731,1.110936,-0.089095,-1720.321411,-667.738647,447.266724
1274,0,-0.48962,1.113222,-0.086788,-1720.012817,-667.856995,447.303101
1275,0,-0.486268,1.114846,-0.085946,-1719.598267,-667.996765,447.27121
1276,0,-0.498381,1.115619,-0.087641,-1719.164551,-668.137817,447.307495
1277,0,-0.511985,1.116112,-0.088798,-1718.790405,-668.297913,447.348267
1278,0,-0.54746,1.115337,-0.092837,-1718.472656,-668.399353,447.434692
1279,0,-0.572084,1.115167,-0.095532,-1717.981934,-668.654968,447.467529
1280,0,-0.58554,1.11571,-0.097045,-1717.658936,-668.788513,447.512329
1281,0,-0.599264,1.116064,-0.098324,-1717.235352,-668.94928,447.523071
1282,0,-1.738068,0.896979,-0.231316,-1720.130615,-667.881409,448.976532
1283,0,-1.699678,0.910389,-0.225977,-1719.721924,-668.044373,449.065521
1284,0,-1.615516,0.937301,-0.215479,-1719.019531,-668.342651,448.903595
1285,0,-0.585799,1.123587,-0.094988,-1715.775269,-669.501038,447.802338
1286,0,-0.547476,1.128037,-0.089767,-1715.40918,-669.681641,447.873718
1287,0,-0.520649,1.131709,-0.085917,-1715.008667,-669.8927,447.90155
1288,0,-0.514661,1.133933,-0.084449,-1714.532349,-670.072632,447.893158
1289,0,-0.533498,1.134656,-0.085805,-1714.088867,-670.182251,447.956177
1290,0,-0.558778,1.134047,-0.087766,-1713.578613,-670.361877,447.94635
1291,0,-0.584669,1.133938,-0.090085,-1713.092773,-670.501526,447.989166
1292,0,-0.601012,1.135058,-0.090319,-1712.610352,-670.550598,448.001831
1293,0,-0.599869,1.137169,-0.088933,-1712.260864,-670.523987,448.043335
1294,0,-0.6155,1.138029,-0.089406,-1711.657227,-670.674255,447.99588
1295,0,-0.642927,1.137492,-0.091009,-1711.12793,-670.739014,447.96228
1296,0,-0.636801,1.140626,-0.089295,-1710.653076,-670.554626,447.944244
1297,0,-0.575498,1.148311,-0.081901,-1710.033691,-670.612366,447.940399
1298,0,-0.520805,1.154683,-0.075121,-1709.537231,-670.516235,447.95282
1299,0,-0.548422,1.155985,-0.077247,-1708.849121,-670.540344,447.907684
1300,0,-0.578676,1.156617,-0.078992,-1708.174927,-670.408325,447.803711
1301,0,-0.60845,1.157296,-0.081108,-1707.277466,-670.411194,447.707825
1302,0,-0.635127,1.158303,-0.083275,-1706.598389,-670.348511,447.602997
1303,0,-0.605927,1.164536,-0.079916,-1705.730225,-670.239563,447.556946
1304,0,-0.62096,1.167188,-0.080096,-1704.78894,-670.146423,447.440521
1305,0,-0.663335,1.166942,-0.083102,-1703.980347,-670.055603,447.369232
1306,0,-0.625242,1.174921,-0.078824,-1702.979004,-669.92395,447.216156
1307,0,-0.518203,1.187787,-0.06907,-1701.912109,-669.815979,447.110291
1308,0,-0.521082,1.192697,-0.068573,-1700.824829,-669.856628,446.950256
1309,0,-0.393161,1.204774,-0.057905,-1699.287964,-670.119507,446.503357
1310,0,-0.420218,1.210434,-0.060258,-1698.280029,-669.877075,446.596436
1311,0,-0.374925,1.217951,-0.056009,-1697.027344,-669.846252,446.442505
1312,0,-0.024009,-1.861562,-0.709002,-1697.736572,-669.098572,446.987793
1313,0,-0.027989,-1.867637,-0.653593,-1696.886719,-668.743591,447.294159
1314,0,-0.03209,-1.867056,-0.622791,-1695.437866,-668.718506,447.22171
1315,0,-0.031359,-1.85435,-0.65645,-1693.817383,-668.747253,446.905884
1316,0,-0.03663,-1.855444,-0.599914,-1692.069702,-668.70105,446.577179
1317,0,-0.037929,-1.84563,-0.610888,-1690.175537,-668.685181,446.191467
1318,0,-0.041116,-1.83995,-0.595481,-1688.327393,-668.779053,445.871216
1319,0,-0.046911,-1.841091,-0.524394,-1686.284546,-668.872803,445.479797
1320,0,-0.050309,-1.834292,-0.507548,-1684.175537,-668.969727,445.108002
1321,0,-0.05202,-1.826099,-0.500906,-1682.241943,-668.952026,444.860413
1322,0,-0.055161,-1.819148,-0.4739,-1679.825195,-669.163208,444.359161
1323,0,-0.05861,-1.813576,-0.430535,-1677.453735,-669.196167,443.98465
1324,0,-0.059662,-1.800879,-0.447456,-1674.970825,-669.365601,443.509125
1325,0,-0.062691,-1.793186,-0.410311,-1672.285034,-669.521729,442.977936
1326,0,-0.064386,-1.780863,-0.410685,-1669.553467,-669.683044,442.368439
1327,0,-0.067982,-1.777516,-0.32439,-1666.411865,-669.85083,441.55014
1328,0,-0.070471,-1.766864,-0.323337,-1663.316162,-669.880554,440.624634
1329,0,-0.075453,-1.756239,-0.341729,-1659.651489,-670.093384,439.379333
1330,0,-0.081128,-1.751075,-0.269748,-1655.979492,-670.10199,438.16748
1331,0,-0.087983,-1.738306,-0.285098,-1652.266846,-670.229675,436.921509
1332,0,-0.092357,-1.726046,-0.240429,-1648.862427,-670.316589,435.811676
1333,0,-0.095037,-1.710219,-0.236303,-1645.944824,-670.468323,434.721558
1334,0,-0.09489,-1.695623,-0.230607,-1643.119995,-670.699829,433.678894
1335,0,-0.091117,-1.683637,-0.189356,-1640.539917,-670.964233,432.609833
1336,0,-0.085439,-1.673509,-0.143484,-1638.247803,-671.200867,431.699768
1337,0,-0.083795,-1.662168,-0.161035,-1635.493774,-671.611816,430.616638
1338,0,-0.077998,-1.652231,-0.10839,-1633.473267,-671.732056,429.839172
1339,0,-0.068702,-1.640479,0.014526,-1630.970215,-671.964355,428.680695
1340,0,-0.05944,-1.624968,0.135854,-1628.684937,-672.200623,427.765167
1341,0,-0.054416,-1.612681,0.181981,-1626.334106,-672.361511,427.034668
1342,0,-0.054041,-1.604067,0.18071,-1623.899414,-672.753784,426.418396
1343,0,-0.050888,-1.594855,0.204379,-1621.860352,-672.86438,426.334717
1344,0,-0.050111,-1.588257,0.200231,-1620.058228,-673.082581,426.610687
1345,0,-0.59038,-4.689026,0.123515,-1619.100586,-673.052612,427.549255
1346,0,-0.333648,-4.712307,0.098319,-1617.837646,-673.134583,428.187744
1347,0,-0.252194,-4.713944,0.090393,-1617.018677,-673.197083,428.541534
1348,0,-0.198101,-4.713851,0.083196,-1616.400146,-673.215454,428.669769
1349,0,-0.098933,-4.715659,0.074087,-1616.025513,-673.105591,428.796875
1350,0,0.003865,-4.715936,0.067565,-1615.908813,-673.082703,428.694061
1351,0,0.121741,-4.71413,0.060951,-1616.073242,-673.002563,428.466675
1352,0,0.224501,-4.710409,0.05318,-1616.35144,-672.809753,428.374054
1353,0,0.294346,-4.706907,0.048082,-1616.93042,-672.639038,428.158508
1354,0,0.374129,-4.702548,0.043778,-1617.682983,-672.446655,428.009186
1355,0,0.462868,-4.695363,0.035852,-1618.658936,-672.133118,427.782593
1356,0,0.552181,-4.685748,0.030581,-1619.743408,-671.723145,427.700928
1357,0,0.634448,-4.67598,0.026511,-1620.713013,-671.51593,427.631775
1358,0,0.748261,-4.658489,0.020919,-1621.643921,-671.334412,427.730621
1359,0,0.851016,-4.639596,0.015034,-1622.426147,-671.179382,427.956116
1360,0,0.970508,-4.61384,0.005074,-1623.455444,-671.066101,428.354889
1361,0,1.05717,-4.59394,-0.001796,-1624.569336,-671.015198,428.800476
1362,0,1.15273,-4.569294,-0.014156,-1625.386353,-670.993652,429.220001
1363,0,1.242189,-4.54376,-0.024115,-1626.516602,-671.064148,429.800293
1364,0,1.418421,-4.480999,-0.043296,-1627.143311,-671.180481,430.06546
1365,0,1.496416,-4.451702,-0.053821,-1627.759399,-671.348206,430.333527
1366,0,1.574318,-4.419525,-0.061612,-1628.207153,-671.587524,430.521301
1367,0,1.654983,-4.383245,-0.070777,-1628.518066,-671.754211,430.570129
1368,0,1.738431,-4.341927,-0.080862,-1628.697754,-671.964111,430.556183
1369,0,1.819156,-4.298325,-0.089727,-1628.764648,-672.132446,430.504181
1370,0,1.900233,-4.251168,-0.101049,-1628.565674,-672.343567,430.390228
1371,0,1.962234,-4.212172,-0.111148,-1628.237427,-672.560852,430.187592
1372,0,1.991311,-4.191509,-0.118543,-1627.685059,-672.85791,430.109192
1373,0,2.031117,-4.164044,-0.127042,-1626.880981,-673.20166,430.003448
1374,0,2.086492,-4.125071,-0.137036,-1626.157349,-673.428467,430.013702
1375,0,2.145208,-4.081065,-0.148933,-1625.368286,-673.670471,430.122742
1376,0,2.183919,-4.049863,-0.159675,-1624.527344,-673.895203,430.233978
1377,0,2.221921,-4.017745,-0.169602,-1623.718384,-674.081177,430.387756
1378,0,2.274865,-3.972908,-0.182294,-1622.80481,-674.275269,430.480286
1379,0,2.334658,-3.9208,-0.193533,-1621.72583,-674.580017,430.563629
1380,0,2.391003,-3.868444,-0.205326,-1620.61731,-674.666748,430.579834
1381,0,2.445188,-3.81612,-0.215249,-1619.481201,-674.732544,430.578857
1382,0,2.499297,-3.760661,-0.224296,-1618.328613,-674.680908,430.456879
1383,0,2.551805,-3.703843,-0.231786,-1617.158081,-674.657043,430.338531
1384,0,2.602588,-3.646679,-0.241259,-1615.994385,-674.564392,430.1604
1385,0,2.652475,-3.588201,-0.250191,-1614.927856,-674.323303,429.929443
1386,0,2.702063,-3.52664,-0.25882,-1613.857178,-674.063538,429.660004
1387,0,2.743076,-3.472409,-0.267519,-1612.953735,-673.806763,429.371307
1388,0,2.790165,-3.409257,-0.274593,-1611.88855,-673.391113,429.019409
1389,0,2.828369,-3.353272,-0.280565,-1611.000488,-673.007751,428.740967
1390,0,2.866927,-3.295789,-0.284399,-1610.193848,-672.596375,428.56015
1391,0,2.899463,-3.244509,-0.289112,-1609.444824,-672.210999,428.480835
1392,0,2.922127,-3.206027,-0.292845,-1608.962646,-671.749695,428.696991
1393,0,2.948505,-3.162019,-0.297095,-1608.470825,-671.389038,428.729248
1394,0,2.979348,-3.112654,-0.298375,-1608.233154,-671.038818,428.689758
1395,0,3.003552,-3.073335,-0.298992,-1608.291504,-670.782043,428.563507
1396,0,3.04093,-3.011201,-0.301472,-1608.134277,-670.627441,428.224548
1397,0,3.061492,-2.979088,-0.300975,-1608.473022,-670.413269,428.109528
1398,0,3.080342,-2.94899,-0.3008,-1608.940186,-670.315552,427.968262
1399,0,3.098587,-2.920761,-0.30097,-1609.529907,-670.224548,427.950714
1400,0,3.118717,-2.889106,-0.301459,-1609.968872,-670.203247,427.884521
1401,0,3.141547,-2.851514,-0.302457,-1610.34375,-670.256226,427.797302
1402,0,3.158558,-2.822838,-0.30408,-1610.67749,-670.515503,427.714783
1403,0,3.174444,-2.79592,-0.304971,-1611.001099,-670.767273,427.744843
1404,0,3.145677,-2.857193,-0.300483,-1611.309082,-671.049255,427.747894
1405,0,3.136931,-2.878505,-0.300889,-1611.560913,-671.344666,427.858612
1406,0,3.107651,-2.935306,-0.29953,-1611.725098,-671.692078,427.969116
1407,0,3.114065,-2.927215,-0.302798,-1611.731567,-672.050354,428.115784
1408,0,3.131504,-2.898179,-0.309144,-1611.782104,-672.367065,428.236969
1409,0,3.171049,-2.823907,-0.317377,-1611.754517,-672.735291,428.325592
1410,0,3.153749,-2.859909,-0.318448,-1611.727417,-673.082764,428.48175
1411,0,3.135621,-2.895138,-0.319557,-1611.650635,-673.39386,428.633453
1412,0,3.116813,-2.929675,-0.319801,-1611.640259,-673.63031,428.787964
1413,0,3.093278,-2.972983,-0.318606,-1611.630249,-673.812256,428.870575
1414,0,3.082553,-2.991798,-0.319491,-1611.669434,-673.995789,428.938293
1415,0,3.072179,-3.010014,-0.31892,-1611.686279,-674.055298,428.955048
1416,0,3.05969,-3.030524,-0.317635,-1611.650391,-674.092163,428.938263
1417,0,3.03782,-3.066703,-0.314399,-1611.624634,-674.093079,428.923615
1418,0,3.03517,-3.070398,-0.313209,-1611.625,-673.992615,428.921387
1419,0,3.000288,-3.123546,-0.306814,-1611.629639,-673.847412,428.843781
1420,0,3.012942,-3.103217,-0.307198,-1611.611084,-673.660706,428.767151
1421,0,3.029494,-3.076204,-0.306897,-1611.620605,-673.434998,428.66275
1422,0,3.033025,-3.069334,-0.304324,-1611.553345,-673.235962,428.530304
1423,0,3.048176,-3.043473,-0.303905,-1611.58252,-672.941284,428.393158
1424,0,3.0699,-3.006654,-0.303043,-1611.508667,-672.6698,428.278961
1425,0,3.079237,-2.988438,-0.302572,-1611.571411,-672.403015,428.21109
1426,0,3.095365,-2.959941,-0.301631,-1611.583374,-672.166321,428.177216
1427,0,3.109593,-2.932523,-0.302395,-1611.666382,-671.897461,428.055511
1428,0,3.11547,-2.920741,-0.301441,-1611.656006,-671.760986,427.950592
1429,0,3.089947,-2.966024,-0.295901,-1611.734253,-671.5802,427.917389
1430,0,3.099132,-2.948366,-0.294787,-1611.682251,-671.494873,427.893799
1431,0,3.11604,-2.917576,-0.297635,-1611.687134,-671.364258,427.859467
1432,0,3.126524,-2.899066,-0.297957,-1611.707031,-671.369751,427.863342
1433,0,3.134042,-2.885597,-0.298882,-1611.748535,-671.415161,427.866943
1434,0,3.12458,-2.904558,-0.29729,-1611.771484,-671.452454,427.920013
1435,0,3.131781,-2.891688,-0.301045,-1611.791992,-671.594788,428.031494
1436,0,3.142349,-2.874354,-0.302985,-1611.947021,-671.673828,428.119293
1437,0,3.158551,-2.84509,-0.306556,-1611.990112,-671.83905,428.217987
1438,0,3.168891,-2.826874,-0.308233,-1612.16272,-671.885864,428.282166
1439,0,3.148442,-2.869127,-0.305438,-1612.241577,-672.07782,428.310059
1440,0,3.135072,-2.895949,-0.303762,-1612.368286,-672.202332,428.29187
1441,0,3.125899,-2.915109,-0.302258,-1612.376465,-672.423157,428.325012
1442,0,3.138896,-2.89395,-0.303736,-1612.724243,-672.406677,428.403137
1443,0,3.130133,-2.912041,-0.302217,-1612.861572,-672.544067,428.345856
1444,0,3.1433,-2.889213,-0.303623,-1613.227539,-672.515991,428.437103
1445,0,3.145367,-2.884855,-0.301718,-1613.335327,-672.595703,428.365723
1446,0,3.13757,-2.900003,-0.297213,-1613.5896,-672.653564,428.312866
1447,0,3.129787,-2.915234,-0.292738,-1613.823364,-672.644348,428.308167
1448,0,3.120953,-2.933043,-0.287188,-1614.073975,-672.602539,428.252563
1449,0,3.106427,-2.960319,-0.279252,-1614.332275,-672.571167,428.320984
1450,0,3.09572,-2.981401,-0.272414,-1614.657227,-672.438049,428.389893
1451,0,3.086686,-2.999526,-0.263935,-1615.0271,-672.320557,428.542084
1452,0,3.072477,-3.026705,-0.254303,-1615.408203,-672.128357,428.587433
1453,0,3.058499,-3.054757,-0.243965,-1616.002686,-671.928223,428.749725
1454,0,3.044624,-3.082325,-0.230928,-1616.690063,-671.705322,428.899353
1455,0,3.029229,-3.113067,-0.219376,-1617.561768,-671.427124,429.189453
1456,0,3.074093,-3.047407,-0.213876,-1618.50354,-671.132385,429.523895
1457,0,3.104902,-3.002771,-0.207395,-1619.750366,-670.850769,429.980133
1458,0,3.125224,-2.976116,-0.199728,-1620.664673,-670.658875,430.21698
1459,0,3.110301,-3.013519,-0.185866,-1621.79248,-670.394409,430.678864
